antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.016132264529058117,0.06377755511022044,0.011272545090180362,0.6987577639751553,10.956170439076276,1.0,0.010243668700125703,3.107872445922774,0.9236274343393195,0.16423357664233576,0.6782364728926045,0.4377528018618903
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.016182364729458918,0.05460921843687375,0.011272545090180362,0.6965944272445821,12.755986025506292,1.0,0.010388838799844178,3.1159308412743862,0.9367644978583514,0.18939393939393942,0.6790686151458325,0.45150822279660296
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.01808617234468938,0.057615230460921846,0.011272545090180362,0.6232686980609419,10.81777670721426,1.0,0.010230506102385132,2.5014772191441708,0.9242761818913663,0.17496111975116643,0.600236215486252,0.40946043598699267
"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.015080160320641283,0.10465931863727455,0.010721442885771542,0.7109634551495015,6.793121380940187,1.0,0.009143163581672362,3.0976729320710374,0.8658494147647293,0.0983455882352941,0.6771770222586342,0.40670240732582785
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02399799599198397,0.07835671342685371,0.015280561122244489,0.6367432150313153,8.126211363187373,1.0,0.013400157027481817,2.537167438324926,0.8985037123182654,0.17548906789413118,0.6058596744958171,0.4158780013775502
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019839679358717433,0.07835671342685371,0.014178356713426854,0.7146464646464648,9.120424190756673,1.0,0.012623784643435167,3.2298295706457174,0.9083779033098219,0.16875372689326176,0.6903861401578297,0.44779637810328354
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.019839679358717433,0.057965931863727456,0.011973947895791584,0.6035353535353536,10.411897715268502,1.0,0.010823922393885969,2.3760859298214267,0.9222532377374889,0.18188736681887366,0.5791397998492611,0.40505203286102165
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.019839679358717433,0.06377755511022044,0.012324649298597194,0.6212121212121212,9.740293746578114,1.0,0.011059323054927489,2.471627254509018,0.9154968558477242,0.17287420941672524,0.5954082484825782,0.40722821300197576
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.019839679358717433,0.057615230460921846,0.011923847695390781,0.601010101010101,10.431444883618797,1.0,0.010780779996867482,2.361926384414398,0.9224368545209947,0.18195718654434248,0.5766167791686133,0.40398331137461574
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02224448897795591,0.07835671342685371,0.014428857715430862,0.6486486486486487,8.278150273035184,1.0,0.012685852667258364,2.623138584862032,0.8992023638723782,0.16744186046511625,0.6187772900101668,0.41639593557752125
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.022444889779559118,0.07835671342685371,0.013927855711422845,0.6205357142857143,7.919368834490317,1.0,0.012169147915068613,2.4288011316751152,0.8937882904008896,0.16032295271049593,0.5882742366352934,0.3991425374497625
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.019488977955911823,0.06377755511022044,0.012224448897795592,0.6272493573264782,9.834954573634333,1.0,0.010981489532170555,2.5116588349112026,0.916177205986442,0.17207334273624822,0.6018567545478946,0.40946128510471597
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019488977955911823,0.07835671342685371,0.013677354709418837,0.7017994858611825,8.956469141808952,1.0,0.012150262448745185,3.0906830903185676,0.906005989650157,0.16249999999999998,0.6764469307343554,0.4381759577643508
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01848697394789579,0.07835671342685371,0.011823647294589179,0.6395663956639568,8.162241213204972,1.0,0.010375068774824199,2.5570403965826403,0.8940122107263021,0.13906894519740717,0.6089228776610447,0.39523076816445923
frozenset({'TOILET METAL SIGN'}),frozenset({'BATHROOM METAL SIGN'}),0.02029058116232465,0.03161322645290581,0.014629258517034067,0.7209876543209877,22.806519144606835,1.0,0.013987807779888433,3.470766754748435,0.9759555941618826,0.3924731182795699,0.7118792270809102,0.5918725910273718
frozenset({'CANDLEHOLDER PINK HANGING HEART'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.01993987975951904,0.11302605210420842,0.014128256513026053,0.7085427135678392,6.268844221105527,1.0,0.011874530624375003,3.0432382005390086,0.8575810244351293,0.11888701517706578,0.6714026526668588,0.4167713567839196
frozenset({'KITCHEN METAL SIGN'}),frozenset({'BATHROOM METAL SIGN'}),0.015280561122244489,0.03161322645290581,0.011022044088176353,0.7213114754098361,22.816762360032218,1.0,0.01053897624909137,3.474799599198397,0.9710101524016558,0.3072625698324023,0.7122136193895353,0.5349822036320179
"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.018837675350701404,0.07835671342685371,0.011773547094188376,0.625,7.976342710997442,1.0,0.01029748876510536,2.4577154308617235,0.8914215686274509,0.13782991202346037,0.5931180691454664,0.38762787723785164
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.026152304609218437,0.07835671342685371,0.016182364729458918,0.6187739463601533,7.896884890887889,1.0,0.014133156091742604,2.417576862267248,0.8968217436275121,0.1832104367555303,0.5863626858745737,0.412647842745294
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.024198396793587176,0.07835671342685371,0.014729458917835671,0.608695652173913,7.76826420549316,1.0,0.012833352074891264,2.355310621242485,0.8928773131679123,0.16771249286936676,0.5754275504126606,0.39833759590792833
"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01628256513026052,0.07835671342685371,0.010120240480961924,0.6215384615384616,7.932166043674995,1.0,0.008844392191196019,2.435236326311159,0.8883964026654765,0.11973918197984587,0.5893622359375785,0.3753472358843203
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.041182364729458916,0.10465931863727455,0.026853707414829658,0.6520681265206812,6.230387652155479,1.0,0.02254358918237276,2.573321818462099,0.8755537159016288,0.22568421052631576,0.6113972248532705,0.4543251116088327
"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.0156813627254509,0.10465931863727455,0.012074148296593186,0.7699680511182109,7.356899138496644,1.0,0.01043294755844354,3.8922449064796263,0.8778388769246073,0.11152244331328089,0.743078859622824,0.442667127521767
"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01743486973947896,0.10465931863727455,0.013977955911823648,0.8017241379310345,7.6603225433716835,1.0,0.012153234324360144,4.5156312625250505,0.8848850495307897,0.12928637627432807,0.7785470199263302,0.46764043181855697
"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.013577154308617235,0.10465931863727455,0.010070140280561123,0.7416974169741698,7.086778574822608,1.0,0.008649164561588107,3.466247494989981,0.8707139805063262,0.09309865678554886,0.7115035780205041,0.41895785161776944
"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014428857715430862,0.10465931863727455,0.01062124248496994,0.7361111111111112,7.033402478591564,1.0,0.009111128067758765,3.392869950427171,0.8703798905829184,0.0979214780600462,0.7052642704816618,0.4187975373650338
"frozenset({'JUMBO BAG OWLS', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01598196392785571,0.10465931863727455,0.01157314629258517,0.7241379310344829,6.9190010069163606,1.0,0.009900484837410291,3.2456099699398813,0.8693646187154663,0.10610932475884244,0.6918915059844597,0.41735857777190877
"frozenset({'JUMBO BAG OWLS', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014128256513026053,0.10465931863727455,0.010170340681362725,0.7198581560283687,6.878108565977136,1.0,0.008691686981176781,3.1960262296745374,0.8668583905308972,0.09363468634686346,0.68711145399397,0.4085169190864677
"frozenset({'JUMBO BAG OWLS', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014028056112224449,0.10465931863727455,0.010521042084168337,0.75,7.166108185734801,1.0,0.009052875289657472,3.581362725450902,0.8726964769647697,0.09726725335803613,0.7207766772984164,0.42526328386787937
frozenset({'DOLLY GIRL LUNCH BOX'}),frozenset({'SPACEBOY LUNCH BOX '}),0.042585170340681364,0.045090180360721446,0.026953907815631263,0.6329411764705882,14.037228758169933,1.0,0.025033734804277896,2.6015171368377783,0.9700715287544814,0.4438943894389439,0.6156089130300598,0.615359477124183
frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),0.022895791583166333,0.027254509018036072,0.013827655310621242,0.6039387308533917,22.159222551164884,1.0,0.013203641752442761,2.456048007617445,0.9772469044152999,0.3806896551724138,0.5928418349728933,0.5556458360149311
frozenset({'FELTCRAFT CUSHION BUTTERFLY'}),frozenset({'FELTCRAFT CUSHION RABBIT'}),0.01743486973947896,0.01933867735470942,0.011172344689378758,0.6408045977011494,33.135906140194145,1.0,0.010835177368765587,2.7301611222444886,0.9870299962775604,0.4363992172211349,0.6337212511553562,0.6092624024775177
frozenset({'FELTCRAFT PRINCESS LOLA DOLL'}),frozenset({'FELTCRAFT PRINCESS CHARLOTTE DOLL'}),0.020691382765531063,0.02249498997995992,0.01277555110220441,0.6174334140435835,27.44759675792857,1.0,0.012310098654222272,2.5551238553055478,0.9839257215138574,0.4200988467874794,0.6086295394551754,0.5926810722779166
frozenset({'ROTATING LEAVES T-LIGHT HOLDER'}),frozenset({'DOTCOM POSTAGE'}),0.0156813627254509,0.035370741482965935,0.01002004008016032,0.6389776357827476,18.06514675669071,1.0,0.009465378653097779,2.6719376806710766,0.9596941008805416,0.24420024420024414,0.6257397740845353,0.4611318773814588
frozenset({'CHRISTMAS CRAFT WHITE FAIRY '}),frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),0.018887775551102205,0.027254509018036072,0.01217434869739479,0.6445623342175066,23.64975035106881,1.0,0.011659571648306633,2.7367541052253763,0.9761536261505056,0.3584070796460177,0.6346036357118578,0.5456267553440475
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.018386773547094188,0.10465931863727455,0.012975951903807615,0.7057220708446866,6.743040944978432,1.0,0.011051604712430874,3.0425002783344466,0.8676522838213239,0.11788802913063268,0.6713229552940487,0.41485241885939456
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.020741482965931864,0.0593186372745491,0.012975951903807615,0.6256038647342995,10.546497584541063,1.0,0.011745595399215264,2.5125295752795913,0.9243542705120521,0.19342793129200894,0.6019947347729345,0.42217693236714976
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.020741482965931864,0.06102204408817635,0.01277555110220441,0.6159420289855072,10.09376264248828,1.0,0.011509863414203157,2.444885998411918,0.9200113156896853,0.18518518518518517,0.5909829739916084,0.41265081744841864
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01658316633266533,0.10465931863727455,0.01277555110220441,0.7703927492447131,7.360957048791035,1.0,0.011039968212979066,3.8994442833034513,0.8787200610541227,0.11778290993071593,0.7435532021109325,0.4462303621762101
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.01658316633266533,0.0593186372745491,0.010170340681362725,0.6132930513595166,10.338960561770229,1.0,0.009186649852811835,2.432543211422846,0.9185102870062316,0.15472560975609756,0.588907611053257,0.3923728770311097
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.015080160320641283,0.10465931863727455,0.011322645290581163,0.7508305647840532,7.174044075198516,1.0,0.009744365986481983,3.5933006012024054,0.8737854309787182,0.10443622920517559,0.7217043295333054,0.42950814979269675
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.015080160320641283,0.0593186372745491,0.01062124248496994,0.7043189368770765,11.873484780461526,1.0,0.009726707924867772,3.181405507644503,0.9298002643179417,0.16653574234092694,0.6856735183248001,0.44168649546556527
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.013977955911823648,0.10465931863727455,0.010070140280561123,0.7204301075268817,6.883573454397587,1.0,0.008607216938887797,3.2025647448743646,0.8668433150542192,0.09275496077526535,0.6877502627853259,0.4083241968941254
frozenset({'HERB MARKER ROSEMARY'}),frozenset({'HERB MARKER BASIL'}),0.012024048096192385,0.012124248496993988,0.010721442885771542,0.8916666666666666,73.54407713498622,1.0,0.010575660338713499,9.118853090796973,0.9984076131258175,0.7985074626865669,0.8903370862494505,0.8879820936639118
frozenset({'HERB MARKER BASIL'}),frozenset({'HERB MARKER ROSEMARY'}),0.012124248496993988,0.012024048096192385,0.010721442885771542,0.884297520661157,73.54407713498622,1.0,0.010575660338713499,8.538935012882904,0.9985088817750849,0.7985074626865669,0.882889376896384,0.8879820936639118
frozenset({'HERB MARKER ROSEMARY'}),frozenset({'HERB MARKER MINT'}),0.012024048096192385,0.012024048096192385,0.01062124248496994,0.8833333333333334,73.4638888888889,1.0,0.010476664752350392,8.468365302032643,0.9983925906081366,0.791044776119403,0.8819134550371873,0.8833333333333334
frozenset({'HERB MARKER MINT'}),frozenset({'HERB MARKER ROSEMARY'}),0.012024048096192385,0.012024048096192385,0.01062124248496994,0.8833333333333334,73.4638888888889,1.0,0.010476664752350392,8.468365302032643,0.9983925906081366,0.791044776119403,0.8819134550371873,0.8833333333333334
frozenset({'HERB MARKER BASIL'}),frozenset({'HERB MARKER MINT'}),0.012124248496993988,0.012024048096192385,0.010420841683366733,0.8595041322314049,71.48209366391184,1.0,0.01027505913630869,7.032064128256509,0.9981118384607583,0.7591240875912407,0.8577942433741806,0.8630853994490357
frozenset({'HERB MARKER MINT'}),frozenset({'HERB MARKER BASIL'}),0.012024048096192385,0.012124248496993988,0.010420841683366733,0.8666666666666667,71.48209366391184,1.0,0.01027505913630869,7.409068136272547,0.9980106100795757,0.7591240875912407,0.8650302599993238,0.8630853994490357
frozenset({'HERB MARKER ROSEMARY'}),frozenset({'HERB MARKER PARSLEY'}),0.012024048096192385,0.011923847695390781,0.010771543086172345,0.8958333333333334,75.1295518207283,1.0,0.010628170167991294,9.485531062124252,0.998698051794896,0.8174904942965782,0.8945762769157962,0.8995973389355743
frozenset({'HERB MARKER PARSLEY'}),frozenset({'HERB MARKER ROSEMARY'}),0.011923847695390781,0.012024048096192385,0.010771543086172345,0.9033613445378152,75.1295518207283,1.0,0.010628170167991294,10.223403328395936,0.9985967742315864,0.8174904942965782,0.9021852148567339,0.8995973389355743
frozenset({'HERB MARKER PARSLEY'}),frozenset({'HERB MARKER MINT'}),0.011923847695390781,0.012024048096192385,0.01062124248496994,0.8907563025210085,74.0812324929972,1.0,0.01047786956678889,9.043779867427167,0.9984061473347454,0.7969924812030077,0.8894267646206556,0.8870448179271709
frozenset({'HERB MARKER MINT'}),frozenset({'HERB MARKER PARSLEY'}),0.012024048096192385,0.011923847695390781,0.01062124248496994,0.8833333333333334,74.08123249299722,1.0,0.01047786956678889,8.469224162610942,0.9985074055646983,0.7969924812030077,0.8819254301456919,0.8870448179271709
frozenset({'HERB MARKER BASIL'}),frozenset({'HERB MARKER PARSLEY'}),0.012124248496993988,0.011923847695390781,0.01062124248496994,0.8760330578512396,73.46899090214599,1.0,0.010476674792470714,7.970480961923846,0.9984948146220197,0.791044776119403,0.8745370568254104,0.8833946801861241
frozenset({'HERB MARKER PARSLEY'}),frozenset({'HERB MARKER BASIL'}),0.011923847695390781,0.012124248496993988,0.01062124248496994,0.8907563025210085,73.46899090214599,1.0,0.010476674792470714,9.042862648373674,0.9982923007157987,0.791044776119403,0.8894155491591099,0.8833946801861241
frozenset({'HERB MARKER ROSEMARY'}),frozenset({'HERB MARKER THYME'}),0.012024048096192385,0.01187374749498998,0.011072144288577154,0.9208333333333334,77.5520393811533,1.0,0.010929373777615351,12.481594768484348,0.99911888612521,0.8632812499999999,0.9198820328212409,0.9266613924050633
frozenset({'HERB MARKER THYME'}),frozenset({'HERB MARKER ROSEMARY'}),0.01187374749498998,0.012024048096192385,0.011072144288577154,0.9324894514767932,77.5520393811533,1.0,0.010929373777615351,14.634393787575137,0.9989669134710307,0.8632812499999999,0.9316678220830016,0.9266613924050633
frozenset({'HERB MARKER THYME'}),frozenset({'HERB MARKER PARSLEY'}),0.01187374749498998,0.011923847695390781,0.010671342685370741,0.8987341772151899,75.37283267737475,1.0,0.010529761928666953,9.757252004008018,0.9985896211829614,0.8129770992366412,0.8975121274320652,0.8968460802042336
frozenset({'HERB MARKER PARSLEY'}),frozenset({'HERB MARKER THYME'}),0.011923847695390781,0.01187374749498998,0.010671342685370741,0.8949579831932774,75.37283267737475,1.0,0.010529761928666953,9.4069619238477,0.998640254466664,0.8129770992366412,0.8936957534116421,0.8968460802042336
frozenset({'HERB MARKER BASIL'}),frozenset({'HERB MARKER THYME'}),0.012124248496993988,0.01187374749498998,0.010521042084168337,0.8677685950413223,73.08295846845904,1.0,0.010377081818948518,7.472704784569139,0.9984220364279194,0.7806691449814126,0.8661796459476141,0.8769222722042055
frozenset({'HERB MARKER THYME'}),frozenset({'HERB MARKER BASIL'}),0.01187374749498998,0.012124248496993988,0.010521042084168337,0.8860759493670887,73.08295846845904,1.0,0.010377081818948518,8.671353818748612,0.9981689253301077,0.7806691449814126,0.8846777537968906,0.8769222722042055
frozenset({'HERB MARKER THYME'}),frozenset({'HERB MARKER MINT'}),0.01187374749498998,0.012024048096192385,0.01032064128256513,0.8691983122362869,72.28832630098452,1.0,0.010177870771603327,7.55323550326459,0.998016706137283,0.7601476014760146,0.8676064052858157,0.8637658227848101
frozenset({'HERB MARKER MINT'}),frozenset({'HERB MARKER THYME'}),0.012024048096192385,0.01187374749498998,0.01032064128256513,0.8583333333333333,72.28832630098452,1.0,0.010177870771603327,6.975008841211833,0.9981685342365939,0.7601476014760146,0.8566310061011678,0.8637658227848101
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})",frozenset({'HERB MARKER PARSLEY'}),0.011072144288577154,0.011923847695390781,0.010170340681362725,0.918552036199095,77.03486824594091,1.0,0.01003831811920434,12.131379425517695,0.9980696363404499,0.79296875,0.9175691432174189,0.8857466063348416
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY'})",frozenset({'HERB MARKER THYME'}),0.010771543086172345,0.01187374749498998,0.010170340681362725,0.9441860465116279,79.5187910901776,1.0,0.01004244209862611,17.703928690714747,0.9981762546357686,0.8152610441767068,0.943515362184865,0.9003630654499067
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",frozenset({'HERB MARKER ROSEMARY'}),0.010671342685370741,0.012024048096192385,0.010170340681362725,0.9530516431924883,79.26212832550861,1.0,0.010042027943662876,21.043887775551095,0.9980339970578557,0.8119999999999999,0.9524802635964537,0.8994424882629108
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",0.012024048096192385,0.010671342685370741,0.010170340681362725,0.8458333333333333,79.26212832550861,1.0,0.010042027943662876,6.417266966365163,0.9994004736258355,0.8119999999999999,0.8441704225114364,0.8994424882629108
frozenset({'HERB MARKER THYME'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY'})",0.01187374749498998,0.010771543086172345,0.010170340681362725,0.8565400843881856,79.5187910901776,1.0,0.01004244209862611,6.89550424378168,0.9992896693090934,0.8152610441767068,0.8549779733800044,0.9003630654499067
frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})",0.011923847695390781,0.011072144288577154,0.010170340681362725,0.8529411764705882,77.03486824594091,1.0,0.01003831811920434,6.724709418837674,0.9989299539460571,0.79296875,0.8512946898197954,0.8857466063348416
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER THYME'}),0.010721442885771542,0.01187374749498998,0.01002004008016032,0.9345794392523364,78.70972830158918,1.0,0.009892736374552713,15.104215574005153,0.9979950369695129,0.7968127490039841,0.933793317825718,0.8892306478962104
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})",frozenset({'HERB MARKER BASIL'}),0.011072144288577154,0.012124248496993988,0.01002004008016032,0.9049773755656109,74.64193560450245,1.0,0.009885798651411037,10.396216242007826,0.9976488170626677,0.7604562737642585,0.9038111581443145,0.8657118282786731
"frozenset({'HERB MARKER BASIL', 'HERB MARKER THYME'})",frozenset({'HERB MARKER ROSEMARY'}),0.010521042084168337,0.012024048096192385,0.01002004008016032,0.9523809523809523,79.2063492063492,1.0,0.009893534564118216,20.747494989979938,0.997873417721519,0.7999999999999998,0.95180141021926,0.8928571428571428
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER BASIL', 'HERB MARKER THYME'})",0.012024048096192385,0.010521042084168337,0.01002004008016032,0.8333333333333333,79.2063492063492,1.0,0.009893534564118216,5.936873747494987,0.9993914807302231,0.7999999999999998,0.8315611814345991,0.8928571428571428
frozenset({'HERB MARKER BASIL'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})",0.012124248496993988,0.011072144288577154,0.01002004008016032,0.8264462809917354,74.64193560450244,1.0,0.009885798651411037,5.6981081210039095,0.9987113297494674,0.7604562737642585,0.824503154597246,0.8657118282786731
frozenset({'HERB MARKER THYME'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.01187374749498998,0.010721442885771542,0.01002004008016032,0.8438818565400843,78.70972830158918,1.0,0.009892736374552713,6.336730217191135,0.9991588500735182,0.7968127490039841,0.8421899046156225,0.8892306478962104
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.053356713426853705,0.05075150300601202,0.03842685370741483,0.7201877934272302,14.190472217973856,1.0,0.03571892030554094,3.3924484875791863,0.9819223299832014,0.5850495804729215,0.7052276538136651,0.7386723764766951
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.05075150300601202,0.053356713426853705,0.03842685370741483,0.75715695952616,14.190472217973854,1.0,0.03571892030554094,3.8981693060918605,0.9792274462992873,0.5850495804729215,0.7434693258609237,0.7386723764766951
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.02630260521042084,0.05075150300601202,0.020440881763527055,0.7771428571428572,15.312706247355806,1.0,0.019105985016124434,4.259448383947384,0.9599437794155481,0.361061946902655,0.765227815937691,0.5899534621351009
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.025501002004008014,0.053356713426853705,0.020440881763527055,0.8015717092337918,15.022883865076512,1.0,0.019080232107501576,4.770707256096354,0.9578613075994884,0.3499142367066896,0.7903874737394276,0.5923351503915438
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.012975951903807615,0.05075150300601202,0.01002004008016032,0.7722007722007722,15.215328147213636,1.0,0.00936149101810836,4.1670400122278455,0.9465593117100655,0.18656716417910446,0.7600215027776119,0.4848170692198333
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.013476953907815632,0.053356713426853705,0.01002004008016032,0.7434944237918215,13.934411923835453,1.0,0.009300954112634086,3.690536870843135,0.9409159006652787,0.1763668430335097,0.7290367133572245,0.46564392551093425
"frozenset({'JAM MAKING SET WITH JARS', 'ROSES REGENCY TEACUP AND SAUCER '})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.012575150300601202,0.05075150300601202,0.010470941883767536,0.8326693227091634,16.406791393163772,1.0,0.00983273410548552,5.672889827273596,0.9510087077989532,0.19810426540284365,0.8237230000145089,0.519493595214404
"frozenset({'JAM MAKING SET WITH JARS', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.013026052104208416,0.053356713426853705,0.010470941883767536,0.803846153846154,15.065511014806793,1.0,0.009775914554560023,4.826024598216043,0.9459451582347654,0.18727598566308246,0.7927901154151487,0.5000451426507766
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'JAM MAKING SET PRINTED'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.011973947895791584,0.05075150300601202,0.010120240480961924,0.8451882845188284,16.65346313819923,1.0,0.009512544628334826,6.131632183285489,0.9513437703488417,0.1923809523809524,0.8369112872220307,0.5222979922100559
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'JAM MAKING SET PRINTED'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.01277555110220441,0.053356713426853705,0.010120240480961924,0.792156862745098,14.846432845438645,1.0,0.009438579061931478,4.554604492002873,0.9447129818285052,0.18067978533094814,0.7804419677370815,0.4909141121237227
